ID1	ID2	Type
RICTOR	RSF1	co-expression
RICTOR	RUFY2	co-expression
RICTOR	SCAF11	co-expression
RICTOR	SOS1	co-expression
RICTOR	SPAST	co-expression
RICTOR	TAOK1	co-expression
RICTOR	TLK1	co-expression
RICTOR	TMF1	co-expression
RICTOR	UBXN7	co-expression
RICTOR	XPO1	co-expression
RICTOR	ZNF292	co-expression
MBD3	PRKAR1B	direct
MBD4	AFTPH	co-expression
MBD4	CEBPZ	co-expression
MBD4	DCUN1D1	co-expression
MBD4	GPBP1	co-expression
MBD4	U2SURP	co-expression
MBD4	UBA5	co-expression
MBD4	USP16	co-expression
MBD4	XPO1	co-expression
MBD4	ZBTB11	co-expression
MBD4	MPHOSPH10	co-expression
MBD4	PCNP	co-expression
MBD4	PRPF18	co-expression
MCRS1	SH2B2	direct
MCRS1	NAA10	direct
ADAM33	CHRD	co-expression
ADAM33	MFAP4	co-expression
ADAM33	RGMA	co-expression
ADAM33	SLC22A17	co-expression
ADAM33	USHBP1	co-expression
ARCN1	ZFP91	co-expression
SKI	GLI3	direct
PKN2	ACAP2	co-expression
PKN2	AGL	co-expression
PKN2	ANKRD13C	co-expression
PKN2	ARHGAP12	co-expression
PKN2	ARHGAP5	co-expression
PKN2	CD2AP	co-expression
PKN2	DBT	co-expression
PKN2	EPS15	co-expression
PKN2	EVI5	co-expression
PKN2	EXOC5	co-expression
PKN2	GPD2	co-expression
PKN2	GTF2A1	co-expression
PKN2	LRRC8B	co-expression
PKN2	MAN1A2	co-expression
PKN2	MAP3K2	co-expression
PKN2	MORC3	co-expression
PKN2	PRKAA1	co-expression
PKN2	SLC30A7	co-expression
PKN2	SMC5	co-expression
PKN2	STXBP3	co-expression
PKN2	THUMPD1	co-expression
PKN2	UBXN4	co-expression
PKN2	USO1	co-expression
PKN2	USP1	co-expression
PKN2	XPO1	co-expression
PKN2	ZNF644	co-expression
PKN2	ZYG11B	co-expression
PKN2	HSP90AA1	direct
PKN2	GMFB	co-expression
PKN2	SVIP	co-expression
PKN2	TWF1	co-expression
PKN2	YES1	co-expression
MITD1	CHMP5	direct
MITD1	TTC33	direct
MITD1	RTN3	direct
MITD1	SUMO1	co-expression
MITD1	ORMDL1	co-expression
FBXO28	AGGF1	direct
FBXO28	PLEKHF2	direct
FBXO28	BLZF1	co-expression
FBXO28	BROX	co-expression
FBXO28	CDC73	co-expression
FBXO28	MOB1A	co-expression
FBXO28	NCKAP1	co-expression
FBXO28	NUP133	co-expression
FBXO28	PPP1R15B	co-expression
FBXO28	PPP2R5A	co-expression
FBXO28	RBBP5	co-expression
FBXO28	SDE2	co-expression
FBXO28	TIPRL	co-expression
FBXO28	TRMT1L	co-expression
FBXO28	UHMK1	co-expression
FBXO28	SFT2D2	co-expression
FBXO28	GPATCH2	co-expression
SLA	AIF1	co-expression
SLA	ALOX5AP	co-expression
SLA	APBB1IP	co-expression
SLA	ARHGAP15	co-expression
SLA	ARHGAP25	co-expression
SLA	ARHGAP30	co-expression
SLA	ARHGEF6	co-expression
SLA	BTK	co-expression
SLA	C1ORF162	co-expression
SLA	C3AR1	co-expression
SLA	CCR1	co-expression
SLA	CCR5	co-expression
SLA	CD163	co-expression
SLA	CD180	co-expression
SLA	CD2	co-expression
SLA	CD28	co-expression
SLA	CD33	co-expression
SLA	CD37	co-expression
SLA	CD4	co-expression
SLA	CD48	co-expression
SLA	CD52	co-expression
SLA	CD53	co-expression
SLA	CD84	co-expression
SLA	CD86	co-expression
SLA	CD96	co-expression
SLA	CLEC7A	co-expression
SLA	CMKLR1	co-expression
SLA	CSF1	co-expression
SLA	CSF2RB	co-expression
SLA	CYBB	co-expression
SLA	CYTH4	co-expression
SLA	DOCK10	co-expression
SLA	DOCK2	co-expression
SLA	DOK2	co-expression
SLA	EVI2B	co-expression
SLA	FAM20A	co-expression
SLA	FAM78A	co-expression
SLA	FGD2	co-expression
SLA	FGR	co-expression
SLA	FLI1	co-expression
SLA	FMNL1	co-expression
SLA	FPR3	co-expression
SLA	GAB3	co-expression
SLA	GBP5	co-expression
SLA	GIMAP4	co-expression
SLA	GIMAP6	co-expression
SLA	GIMAP7	co-expression
SLA	GMFG	co-expression
SLA	GNGT2	co-expression
SLA	HAVCR2	co-expression
SLA	HCK	co-expression
SLA	HCLS1	co-expression
SLA	HLA-DMB	co-expression
SLA	HLA-DOA	co-expression
SLA	HVCN1	co-expression
SLA	IGSF6	co-expression
SLA	IKZF1	co-expression
SLA	IL10RA	co-expression
SLA	IL16	co-expression
SLA	IL2RA	co-expression
SLA	ITGAL	co-expression
SLA	ITGAX	co-expression
SLA	ITGB2	co-expression
SLA	ITK	co-expression
SLA	KLHL6	co-expression
SLA	LAIR1	co-expression
SLA	LAPTM5	co-expression
SLA	LCP1	co-expression
SLA	LCP2	co-expression
SLA	LILRB1	co-expression
SLA	LILRB2	co-expression
SLA	LILRB4	co-expression
SLA	LRRC25	co-expression
SLA	LSP1	co-expression
SLA	LY86	co-expression
SLA	MPEG1	co-expression
SLA	MS4A4A	co-expression
SLA	MS4A6A	co-expression
SLA	MS4A7	co-expression
SLA	MYO1F	co-expression
SLA	NCKAP1L	co-expression
SLA	NFAM1	co-expression
SLA	PIK3R5	co-expression
SLA	PIK3R6	co-expression
SLA	PLEK	co-expression
SLA	PTPRC	co-expression
SLA	RASSF2	co-expression
SLA	RCSD1	co-expression
SLA	RHOH	co-expression
SLA	SAMSN1	co-expression
SLA	SASH3	co-expression
SLA	SCIMP	co-expression
SLA	SELL	co-expression
SLA	SFMBT2	co-expression
SLA	SIGLEC10	co-expression
SLA	SIRPB2	co-expression
SLA	SLAMF8	co-expression
SLA	SLC1A3	co-expression
SLA	SPI1	co-expression
SLA	SPN	co-expression
SLA	SRGN	co-expression
SLA	ST8SIA4	co-expression
SLA	STAT4	co-expression
SLA	TAGAP	co-expression
SLA	TIGIT	co-expression
SLA	TNFAIP8L2	co-expression
SLA	TRAF3IP3	co-expression
SLA	WAS	co-expression
SLA	WDFY4	co-expression
SLA	WIPF1	co-expression
PTAR1	MON2	co-expression
PTAR1	SMC5	co-expression
PTAR1	SPOPL	co-expression
PTAR1	ZNF654	co-expression
SLK	SCAF11	co-expression
POFUT1	AAR2	co-expression
NEK1	OTUD4	co-expression
TNFRSF8	CD37	co-expression
TNFRSF8	EVL	co-expression
TNFRSF8	FAM78A	co-expression
TNFRSF8	FMNL1	co-expression
TNFRSF8	GIMAP1	co-expression
TNFRSF8	IL10RA	co-expression
TNFRSF8	ITGAL	co-expression
TNFRSF8	LSP1	co-expression
TNFRSF8	P2RY8	co-expression
TNFRSF8	PPP1R16B	co-expression
NEK2	NDC80	direct
NEK2	BUB1	co-expression
NEK2	CDK1	co-expression
NEK2	NUF2	co-expression
NEK2	RAD51AP1	co-expression
MAP3K7	CCNT2	co-expression
MAP3K7	DHX36	co-expression
MAP3K7	SENP6	co-expression
MAP3K7	SP3	co-expression
MAP3K7	ZNF292	co-expression
MAP3K5	FAS	direct
PIAS3	STAT3	direct
STX7	SAR1A	direct
FBXO11	ASXL2	co-expression
FBXO11	CREB1	co-expression
FBXO11	DDX6	co-expression
FBXO11	DYNC1LI2	co-expression
FBXO11	ITSN2	co-expression
FBXO11	JMJD1C	co-expression
FBXO11	LATS1	co-expression
FBXO11	MAP3K2	co-expression
FBXO11	NIPBL	co-expression
FBXO11	NPAT	co-expression
FBXO11	PAK2	co-expression
FBXO11	PBRM1	co-expression
FBXO11	PIK3C2A	co-expression
FBXO11	PIK3CA	co-expression
FBXO11	PIKFYVE	co-expression
FBXO11	REV3L	co-expression
FBXO11	SCAF8	co-expression
FBXO11	SOS1	co-expression
FBXO11	SP3	co-expression
FBXO11	STAG1	co-expression
FBXO11	TAOK1	co-expression
FBXO11	TOP2B	co-expression
FBXO11	TRIP12	co-expression
FBXO11	UBR3	co-expression
FBXO11	UBXN7	co-expression
FBXO11	USP34	co-expression
PIAS2	MAPK8	direct
PIAS1	NCOR1	direct
PIAS1	CSNK1G1	co-expression
MSH6	MSH2	direct
MSH6	BRCA1	direct
MSH6	RAD1	direct
MSH2	BRCA1	direct
MSH2	RAD1	direct
DMTF1	CCNL1	co-expression
DMTF1	NPHP3	co-expression
DMTF1	PNISR	co-expression
MSH5	GPS2	direct
BLM	BRIP1	direct
BLM	FANCI	co-expression
BLM	KIF23	co-expression
KCNE4	FLNA	direct
KCNE4	ADAM12	co-expression
KCNE4	ADAMTS1	co-expression
KCNE4	AKT3	co-expression
KCNE4	AMOTL1	co-expression
KCNE4	ANTXR1	co-expression
KCNE4	AOC3	co-expression
KCNE4	ARHGEF25	co-expression
KCNE4	ASPN	co-expression
KCNE4	BCL6B	co-expression
KCNE4	C1S	co-expression
KCNE4	CALD1	co-expression
KCNE4	CCDC8	co-expression
KCNE4	CCDC80	co-expression
KCNE4	CDH11	co-expression
KCNE4	CLMP	co-expression
KCNE4	COL11A1	co-expression
KCNE4	COL12A1	co-expression
KCNE4	COL5A2	co-expression
KCNE4	COL6A3	co-expression
KCNE4	COL8A1	co-expression
KCNE4	COL8A2	co-expression
KCNE4	CRISPLD2	co-expression
KCNE4	DDR2	co-expression
KCNE4	DPYSL3	co-expression
KCNE4	ECM2	co-expression
KCNE4	EVC	co-expression
KCNE4	EVC2	co-expression
KCNE4	FAM110B	co-expression
KCNE4	FAP	co-expression
KCNE4	FBN1	co-expression
KCNE4	FBXL7	co-expression
KCNE4	FERMT2	co-expression
KCNE4	FGF1	co-expression
KCNE4	FIBIN	co-expression
KCNE4	FNDC1	co-expression
KCNE4	FRMD6	co-expression
KCNE4	FSTL1	co-expression
KCNE4	GLI3	co-expression
KCNE4	GPC6	co-expression
KCNE4	GREM1	co-expression
KCNE4	HEG1	co-expression
KCNE4	IL1R1	co-expression
KCNE4	INHBA	co-expression
KCNE4	JAM3	co-expression
KCNE4	LAMA4	co-expression
KCNE4	LTBP2	co-expression
KCNE4	LUM	co-expression
KCNE4	MAP1A	co-expression
KCNE4	MAP1B	co-expression
KCNE4	MEIS1	co-expression
KCNE4	MGP	co-expression
KCNE4	MPDZ	co-expression
KCNE4	MSRB3	co-expression
KCNE4	NRP2	co-expression
KCNE4	NUAK1	co-expression
KCNE4	OLFML1	co-expression
KCNE4	OSMR	co-expression
KCNE4	PCDH7	co-expression
KCNE4	POSTN	co-expression
KCNE4	PRRX1	co-expression
KCNE4	PTPRM	co-expression
KCNE4	RAB31	co-expression
KCNE4	RHOJ	co-expression
KCNE4	SDC2	co-expression
KCNE4	SGCD	co-expression
KCNE4	SPOCK1	co-expression
KCNE4	STON1	co-expression
KCNE4	SULF1	co-expression
KCNE4	THBS2	co-expression
KCNE4	TIMP2	co-expression
KCNE4	TMEM200B	co-expression
KCNE4	TNS1	co-expression
KCNE4	TSHZ3	co-expression
KCNE4	TSPYL5	co-expression
KCNE4	VCAN	co-expression
KCNE4	VIM	co-expression
KCNE4	VSTM4	co-expression
KCNE4	ZEB1	co-expression
KCNE4	ZEB2	co-expression
KCNE4	ZNF521	co-expression
KCNE4	S1PR3	co-expression
KCNE4	SNAI2	co-expression
KCNE4	SSC5D	co-expression
KCNE4	COL3A1	co-expression
KCNE4	FGFR1	co-expression
KCNE4	FN1	co-expression
KCNE4	ITGA11	co-expression
KCNE4	NTM	co-expression
KCNE4	PDGFRB	co-expression
IREB2	AQR	co-expression
IREB2	BLOC1S6	co-expression
IREB2	DPP8	co-expression
IREB2	TRPM7	co-expression
IREB2	UBE3A	co-expression
IREB2	USP8	co-expression
IREB2	ZNF770	co-expression
FBXO45	GMPS	co-expression
NDOR1	GAS8	direct
RAP1A	RAP1GDS1	direct
RAP1A	ATG4C	co-expression
RAP1A	BCAS2	co-expression
RAP1A	CAPZA1	co-expression
RAP1A	DR1	co-expression
RAP1A	EPS15	co-expression
RAP1A	MIER1	co-expression
RAP1A	PCNP	co-expression
RAP1A	PIGK	co-expression
RAP1A	PPP1CB	co-expression
RAP1A	RABL3	co-expression
RAP1A	RNF11	co-expression
RAP1A	SH3GLB1	co-expression
RAP1A	STXBP3	co-expression
RAP1A	TAF13	co-expression
RAP1A	TMEM167B	co-expression
RAP1A	USP33	co-expression
RAP1A	ZMPSTE24	co-expression
RAP1A	STX12	co-expression
ZKSCAN8	ATAD2B	co-expression
ZKSCAN8	ATM	co-expression
ZKSCAN8	INO80D	co-expression
ZKSCAN8	JMJD1C	co-expression
ZKSCAN8	PHF3	co-expression
ZKSCAN8	PHIP	co-expression
ZKSCAN8	PIKFYVE	co-expression
ZKSCAN8	REV3L	co-expression
ZKSCAN8	SCAF8	co-expression
ZKSCAN8	SENP6	co-expression
ZKSCAN8	ZNF292	co-expression
MBIP	CCNC	direct
MBIP	VTA1	direct
MBIP	PLEKHF2	direct
MBIP	RAP1GDS1	direct
BMF	RECK	direct
ZKSCAN4	ZSCAN21	direct
API5	ABCE1	co-expression
API5	ACTR2	co-expression
API5	ARL14EP	co-expression
API5	CDC5L	co-expression
API5	CEBPZ	co-expression
API5	CFAP97	co-expression
API5	COPB1	co-expression
API5	DCUN1D1	co-expression
API5	DDX18	co-expression
API5	DEK	co-expression
API5	DENR	co-expression
API5	GTF2H1	co-expression
API5	HNRNPK	co-expression
API5	IPO7	co-expression
API5	PCNP	co-expression
API5	PPID	co-expression
API5	PPP4R2	co-expression
API5	PRPF18	co-expression
API5	PRPF40A	co-expression
API5	PTBP3	co-expression
API5	PTGES3	co-expression
API5	RABL3	co-expression
API5	RPAP3	co-expression
API5	RPE	co-expression
API5	RSRC1	co-expression
API5	SSB	co-expression
API5	TBC1D23	co-expression
API5	TBK1	co-expression
API5	TSN	co-expression
API5	UBA5	co-expression
API5	UBXN4	co-expression
API5	UEVLD	co-expression
API5	XPO1	co-expression
API5	ZMPSTE24	co-expression
API5	SRSF3	co-expression
NEK7	BIRC2	co-expression
NEK7	TANK	co-expression
NEK7	BLZF1	co-expression
NEK7	VAMP4	co-expression
STYX	EXOC5	co-expression
STYX	GOLGA5	co-expression
STYX	TRAPPC6B	co-expression
STYX	SNW1	co-expression
STYX	TMED8	co-expression
FBXO33	PPM1A	co-expression
FBXO30	SENP6	co-expression
FBXO30	ZDHHC21	co-expression
FBXO30	ZNF451	co-expression
SON	AFF1	co-expression
SON	ANKRD17	co-expression
SON	ASH1L	co-expression
SON	ATXN7	co-expression
SON	BIRC6	co-expression
SON	BOD1L1	co-expression
SON	DYNC1LI2	co-expression
SON	EIF4G3	co-expression
SON	GIGYF2	co-expression
SON	HEATR5B	co-expression
SON	KIDINS220	co-expression
SON	KIF1B	co-expression
SON	KMT2A	co-expression
SON	PRRC2C	co-expression
SON	SP1	co-expression
SON	USP34	co-expression
SON	PRDM10	co-expression
SP1	BCOR	direct
SP3	ACTR2	co-expression
SP3	ARID4A	co-expression
SP3	ARID4B	co-expression
SP3	DCUN1D1	co-expression
SP3	DHX36	co-expression
SP3	DLG1	co-expression
SP3	EXOC5	co-expression
SP3	GABPA	co-expression
SP3	GOPC	co-expression
SP3	GTF2A1	co-expression
SP3	MAP3K2	co-expression
SP3	MAP4K3	co-expression
SP3	MOB1B	co-expression
SP3	NCKAP1	co-expression
SP3	PAPOLG	co-expression
SP3	PIK3C2A	co-expression
SP3	PTBP3	co-expression
SP3	PUM2	co-expression
SP3	RBM12	co-expression
SP3	REST	co-expression
SP3	RSBN1L	co-expression
SP3	SCAF11	co-expression
SP3	SMARCA5	co-expression
SP3	SNX13	co-expression
SP3	SPAST	co-expression
SP3	SPOPL	co-expression
SP3	SUCO	co-expression
SP3	TLK1	co-expression
SP3	UBR3	co-expression
SP3	USP16	co-expression
SP3	VPS54	co-expression
SP3	XPO1	co-expression
SP3	ZBTB41	co-expression
SP3	ZHX1	co-expression
SP3	ZNF148	co-expression
SP3	POGZ	direct
SP3	KRIT1	co-expression
MNAT1	CCNH	direct
MNAT1	MED6	co-expression
MNAT1	PSMC6	co-expression
LRCH3	UBXN7	co-expression
DYSF	DES	direct
DYSF	FLNC	direct
DYSF	AFAP1L1	co-expression
DYSF	ANGPTL2	co-expression
DYSF	CD93	co-expression
DYSF	COL15A1	co-expression
DYSF	COL4A1	co-expression
DYSF	COL4A2	co-expression
DYSF	ITGA5	co-expression
DYSF	MMRN2	co-expression
DYSF	PCDH12	co-expression
DYSF	PXDN	co-expression
DYSF	RHOJ	co-expression
DYSF	MYOM1	direct
DYSF	OSMR	co-expression
DYSF	PECAM1	co-expression
DYSF	CHST11	co-expression
PPWD1	RAD17	co-expression
PPWD1	SREK1	co-expression
PPWD1	ZRANB2	co-expression
SPN	APBB1IP	co-expression
SPN	ARHGAP25	co-expression
SPN	ARHGAP30	co-expression
SPN	CCR5	co-expression
SPN	CD37	co-expression
SPN	CD84	co-expression
SPN	DOCK2	co-expression
SPN	FMNL1	co-expression
SPN	HCLS1	co-expression
SPN	HLA-DOA	co-expression
SPN	IKZF1	co-expression
SPN	IL10RA	co-expression
SPN	IL16	co-expression
SPN	ITGAL	co-expression
SPN	LCP1	co-expression
SPN	LILRB1	co-expression
SPN	NCKAP1L	co-expression
SPN	PIK3R5	co-expression
SPN	PTPRC	co-expression
SPN	RCSD1	co-expression
SPN	SASH3	co-expression
SPN	SCIMP	co-expression
BOC	ACTA2	co-expression
BOC	AOC3	co-expression
BOC	ARHGEF17	co-expression
BOC	ARHGEF25	co-expression
BOC	ATP8B2	co-expression
BOC	C1S	co-expression
BOC	C3ORF80	co-expression
BOC	CCDC8	co-expression
BOC	CCDC80	co-expression
BOC	CHRD	co-expression
BOC	CLIP3	co-expression
BOC	CNN1	co-expression
BOC	CNTNAP1	co-expression
BOC	DAAM2	co-expression
BOC	DACT3	co-expression
BOC	DNAJB5	co-expression
BOC	EFS	co-expression
BOC	EMILIN1	co-expression
BOC	EVC	co-expression
BOC	FAM110B	co-expression
BOC	FBLN5	co-expression
BOC	FBXL7	co-expression
BOC	FGFR1	co-expression
BOC	FLNA	co-expression
BOC	FNDC1	co-expression
BOC	GAS7	co-expression
BOC	GLI1	co-expression
BOC	GLI3	co-expression
BOC	HEYL	co-expression
BOC	HSPB7	co-expression
BOC	IGFBP5	co-expression
BOC	JAM3	co-expression
BOC	JPH2	co-expression
BOC	KANK2	co-expression
BOC	KCNMB1	co-expression
BOC	LYNX1	co-expression
BOC	LZTS1	co-expression
BOC	MFAP4	co-expression
BOC	MMRN2	co-expression
BOC	MRAS	co-expression
BOC	MRGPRF	co-expression
BOC	MYL9	co-expression
BOC	NACAD	co-expression
BOC	PDLIM3	co-expression
BOC	PODN	co-expression
BOC	RBPMS2	co-expression
BOC	RGMA	co-expression
BOC	S1PR3	co-expression
BOC	SLIT3	co-expression
BOC	SORCS2	co-expression
BOC	SSC5D	co-expression
BOC	TAGLN	co-expression
BOC	TMEM200B	co-expression
BOC	VSTM4	co-expression
BOC	ZNF521	co-expression
BOC	A2M	co-expression
BOC	EFEMP1	co-expression
BOC	HSPB8	co-expression
BOC	MYH11	co-expression
C21ORF91	CDC23	direct
C21ORF91	NUP54	direct
SPDL1	KIF18A	co-expression
SPDL1	RAD51AP1	co-expression
SPDL1	SMC2	co-expression
SPDL1	CENPK	co-expression
BCAS2	PLEKHF2	direct
BCAS2	ACTR6	co-expression
BCAS2	AIMP1	co-expression
BCAS2	ATG4C	co-expression
BCAS2	CAPZA1	co-expression
BCAS2	DDX20	co-expression
BCAS2	DNTTIP2	co-expression
BCAS2	DR1	co-expression
BCAS2	FPGT	co-expression
BCAS2	GLMN	co-expression
BCAS2	GTF2B	co-expression
BCAS2	HAT1	co-expression
BCAS2	LRRC40	co-expression
BCAS2	PIGK	co-expression
BCAS2	RPF1	co-expression
BCAS2	STXBP3	co-expression
BCAS2	TAF13	co-expression
VPS13C	ATAD2B	co-expression
VPS13C	DENND4A	co-expression
VPS13C	DPP8	co-expression
VPS13C	JMJD1C	co-expression
VPS13C	MYO9A	co-expression
VPS13C	PIKFYVE	co-expression
VPS13C	SECISBP2L	co-expression
VPS13D	KIF1B	co-expression
VPS13D	LUZP1	co-expression
VPS13A	BRWD1	co-expression
VPS13B	NCOA2	co-expression
NEMF	ARID4A	co-expression
NEMF	DAAM1	co-expression
NEMF	DICER1	co-expression
NEMF	GPATCH2L	co-expression
NEMF	HECTD1	co-expression
NEMF	MAP4K5	co-expression
NEMF	RAB3GAP1	co-expression
NEMF	RALGAPA1	co-expression
NEMF	RANBP2	co-expression
NEMF	TRIM33	co-expression
NEMF	TRIP11	co-expression
C1D	SH3GLB1	direct
C1D	TSNAX	direct
C1D	ABCE1	co-expression
C1D	AIMP1	co-expression
C1D	ARL5A	co-expression
C1D	ATL2	co-expression
C1D	BET1	co-expression
C1D	BMI1	co-expression
C1D	CEBPZOS	co-expression
C1D	CENPQ	co-expression
C1D	COMMD8	co-expression
C1D	CRIPT	co-expression
C1D	DUSP11	co-expression
C1D	ELMOD2	co-expression
C1D	ERGIC2	co-expression
C1D	FAM204A	co-expression
C1D	FOXN2	co-expression
C1D	FRG1	co-expression
C1D	KATNBL1	co-expression
C1D	MOB4	co-expression
C1D	MZT1	co-expression
C1D	NDUFA5	co-expression
C1D	NUS1	co-expression
C1D	OCIAD1	co-expression
C1D	PCNP	co-expression
C1D	POLR2M	co-expression
C1D	PPIL4	co-expression
C1D	PPP1CB	co-expression
C1D	PSMA2	co-expression
C1D	RABL3	co-expression
C1D	RWDD4	co-expression
C1D	SDHD	co-expression
C1D	SMNDC1	co-expression
C1D	SNRNP27	co-expression
C1D	STXBP3	co-expression
C1D	SUMO1	co-expression
C1D	TAF1B	co-expression
C1D	TANK	co-expression
C1D	TBCA	co-expression
C1D	TMBIM4	co-expression
C1D	TMED7	co-expression
C1D	TMEM106B	co-expression
C1D	TSN	co-expression
C1D	TTC33	co-expression
C1D	TWF1	co-expression
C1D	UBE2B	co-expression
C1D	VPS26A	co-expression
C1D	ZRANB2	co-expression
C1D	SUMO2	co-expression
BCAT1	ADAM12	co-expression
BCAT1	AKT3	co-expression
BCAT1	C1S	co-expression
BCAT1	CCDC102B	co-expression
BCAT1	CCDC80	co-expression
BCAT1	CDK14	co-expression
BCAT1	CFH	co-expression
BCAT1	CLMP	co-expression
BCAT1	COL5A2	co-expression
BCAT1	FBN1	co-expression
BCAT1	FRMD6	co-expression
BCAT1	FSTL1	co-expression
BCAT1	GNB4	co-expression
BCAT1	GPC6	co-expression
BCAT1	INHBA	co-expression
BCAT1	MYO5A	co-expression
BCAT1	NRP1	co-expression
BCAT1	OSMR	co-expression
BCAT1	PLXNC1	co-expression
BCAT1	PRRX1	co-expression
BCAT1	QKI	co-expression
BCAT1	RAB31	co-expression
BCAT1	VCAN	co-expression
BCAT1	ZEB2	co-expression
BCAT1	ZNF521	co-expression
BCAT1	COL3A1	co-expression
BCAT1	LOX	co-expression
PRKAA1	ACAP2	co-expression
PRKAA1	ACTR2	co-expression
PRKAA1	AFTPH	co-expression
PRKAA1	ARHGAP12	co-expression
PRKAA1	BCLAF1	co-expression
PRKAA1	CCDC186	co-expression
PRKAA1	CD2AP	co-expression
PRKAA1	CMTR2	co-expression
PRKAA1	DCUN1D1	co-expression
PRKAA1	DLG1	co-expression
PRKAA1	DNAJB14	co-expression
PRKAA1	FAM135A	co-expression
PRKAA1	FOXN2	co-expression
PRKAA1	GABPA	co-expression
PRKAA1	MAP3K2	co-expression
PRKAA1	MIER3	co-expression
PRKAA1	MORC3	co-expression
PRKAA1	PLEKHA1	co-expression
PRKAA1	PPP1CB	co-expression
PRKAA1	PREPL	co-expression
PRKAA1	PTBP3	co-expression
PRKAA1	RAB5A	co-expression
PRKAA1	RBM27	co-expression
PRKAA1	REST	co-expression
PRKAA1	RSBN1	co-expression
PRKAA1	SCAMP1	co-expression
PRKAA1	SEC23IP	co-expression
PRKAA1	SHOC2	co-expression
PRKAA1	SLC33A1	co-expression
PRKAA1	SMARCAD1	co-expression
PRKAA1	SPAST	co-expression
PRKAA1	STXBP3	co-expression
PRKAA1	TANK	co-expression
PRKAA1	TBC1D23	co-expression
PRKAA1	UBXN4	co-expression
PRKAA1	USO1	co-expression
PRKAA1	USP33	co-expression
PRKAA1	ZNF148	co-expression
PRKAA1	THAP1	direct
PRKAA1	ARFIP1	co-expression
PRKAA1	CSNK1G3	co-expression
PRKAA1	MOB4	co-expression
PRKAA1	PAIP1	co-expression
PRKAA1	PCNP	co-expression
PRKAA1	PRKCI	co-expression
PRKAA1	RABL3	co-expression
PRKAA1	SEC62	co-expression
PRKAA1	SLC35A5	co-expression
PRKAA1	TMED7	co-expression
PRKAA1	TTC33	co-expression
PRKAA1	TWF1	co-expression
PRKAA1	VPS26A	co-expression
PRKAA1	ZFP91	co-expression
C1S	C1R	direct
C1S	ANTXR1	co-expression
C1S	AOC3	co-expression
C1S	ATP10A	co-expression
C1S	ATP8B2	co-expression
C1S	C3ORF80	co-expression
C1S	CCDC8	co-expression
C1S	CCDC80	co-expression
C1S	CD93	co-expression
C1S	CLEC14A	co-expression
C1S	CLIP3	co-expression
C1S	CMTM3	co-expression
C1S	CNRIP1	co-expression
C1S	COL15A1	co-expression
C1S	COL3A1	co-expression
C1S	COL5A2	co-expression
C1S	COL6A3	co-expression
C1S	COL8A2	co-expression
C1S	CTSK	co-expression
C1S	DCN	co-expression
C1S	EFS	co-expression
C1S	EVC	co-expression
C1S	FAM110B	co-expression
C1S	FBLN5	co-expression
C1S	FBN1	co-expression
C1S	FBXL7	co-expression
C1S	FEZ1	co-expression
C1S	FGFR1	co-expression
C1S	FIBIN	co-expression
C1S	FNDC1	co-expression
C1S	FSTL1	co-expression
C1S	GAS7	co-expression
C1S	GJA5	co-expression
C1S	GLI3	co-expression
C1S	GPR176	co-expression
C1S	IGFBP5	co-expression
C1S	JAM3	co-expression
C1S	LAYN	co-expression
C1S	MFAP4	co-expression
C1S	MMP2	co-expression
C1S	MRAS	co-expression
C1S	NDN	co-expression
C1S	OLFML2B	co-expression
C1S	PDGFRB	co-expression
C1S	PDLIM3	co-expression
C1S	PDPN	co-expression
C1S	PRR16	co-expression
C1S	RFTN1	co-expression
C1S	RHOJ	co-expression
C1S	S1PR1	co-expression
C1S	SERPINF1	co-expression
C1S	SERPING1	co-expression
C1S	SNAI2	co-expression
C1S	SPARC	co-expression
C1S	THBD	co-expression
