miRNA	Gene	Input
hsa-miR-3689b-5p	FAM76A	-1
hsa-miR-3689b-5p	PIK3CG	-1
hsa-miR-3689c	HOOK3	-1
hsa-miR-3689c	PHACTR4	-1
hsa-miR-3689c	RBMS2	-1
hsa-miR-3689d	PLAGL2	-1
hsa-miR-3689e	FAM76A	-1
hsa-miR-3689e	PIK3CG	-1
hsa-miR-3689f	FAM76A	-1
hsa-miR-3689f	PIK3CG	-1
hsa-miR-3692-3p	CADM1	-1
hsa-miR-3692-3p	ZNF138	-1
hsa-miR-369-3p	FZD5	-1
hsa-miR-369-3p	FZD6	-1
hsa-miR-369-3p	RC3H1	-1
hsa-miR-369-3p	YTHDF1	-1
hsa-miR-3714	CREBRF	-1
hsa-miR-3714	FAM91A1	-1
hsa-miR-3714	PARP16	-1
hsa-miR-3714	PPP1R13L	-1
hsa-miR-3714	USP14	-1
hsa-miR-371a-5p	EXOC5	-1
hsa-miR-371b-5p	CASTOR2	-1
hsa-miR-371b-5p	CEBPB	-1
hsa-miR-371b-5p	CLSPN	-1
hsa-miR-371b-5p	CYP20A1	-1
hsa-miR-371b-5p	EDEM1	-1
hsa-miR-371b-5p	GOLGA3	-1
hsa-miR-371b-5p	LYRM7	-1
hsa-miR-371b-5p	MAPK8	-1
hsa-miR-371b-5p	MCM4	-1
hsa-miR-371b-5p	S1PR2	-1
hsa-miR-371b-5p	SLC24A4	-1
hsa-miR-371b-5p	SPC24	-1
hsa-miR-371b-5p	UNC80	-1
hsa-miR-371b-5p	VHL	-1
hsa-miR-371b-5p	WDR5B	-1
hsa-miR-371b-5p	ZBTB3	-1
hsa-miR-371b-5p	ZFP14	-1
hsa-miR-372-3p	ARID4B	-1
hsa-miR-372-3p	CREBRF	-1
hsa-miR-372-3p	FZD6	-1
hsa-miR-372-3p	GDF11	-1
hsa-miR-372-3p	KREMEN1	-1
hsa-miR-372-3p	LATS2	-1
hsa-miR-372-3p	NFIB	-1
hsa-miR-372-3p	NR2C2	-1
hsa-miR-372-3p	RAB22A	-1
hsa-miR-372-3p	TNFAIP1	-1
hsa-miR-372-3p	TXNIP	-1
hsa-miR-372-3p	YOD1	-1
hsa-miR-372-5p	AAK1	-1
hsa-miR-372-5p	NAA50	-1
hsa-miR-372-5p	TNFAIP8L1	-1
hsa-miR-373-3p	ARID4B	-1
hsa-miR-373-3p	CREBRF	-1
hsa-miR-373-3p	FZD6	-1
hsa-miR-373-3p	GDF11	-1
hsa-miR-373-3p	KREMEN1	-1
hsa-miR-373-3p	LATS2	-1
hsa-miR-373-3p	NFIB	-1
hsa-miR-373-3p	NR2C2	-1
hsa-miR-373-3p	RAB22A	-1
hsa-miR-373-3p	TNFAIP1	-1
hsa-miR-373-3p	TXNIP	-1
hsa-miR-373-3p	YOD1	-1
hsa-miR-373-5p	CASTOR2	-1
hsa-miR-373-5p	CEBPB	-1
hsa-miR-373-5p	CLSPN	-1
hsa-miR-373-5p	CYP20A1	-1
hsa-miR-373-5p	EDEM1	-1
hsa-miR-373-5p	GOLGA3	-1
hsa-miR-373-5p	LYRM7	-1
hsa-miR-373-5p	MAPK8	-1
hsa-miR-373-5p	MCM4	-1
hsa-miR-373-5p	S1PR2	-1
hsa-miR-373-5p	SLC24A4	-1
hsa-miR-373-5p	SPC24	-1
hsa-miR-373-5p	UNC80	-1
hsa-miR-373-5p	VHL	-1
hsa-miR-373-5p	WDR5B	-1
hsa-miR-373-5p	ZBTB3	-1
hsa-miR-373-5p	ZFP14	-1
hsa-miR-374a-3p	ZMAT3	-1
hsa-miR-374a-5p	ACVR2B	-1
hsa-miR-374a-5p	ADD3	-1
hsa-miR-374a-5p	CEBPB	-1
hsa-miR-374a-5p	GABRG2	-1
hsa-miR-374a-5p	PITX2	-1
hsa-miR-374a-5p	RORA	-1
hsa-miR-374a-5p	TACC1	-1
hsa-miR-374a-5p	TMEM245	-1
hsa-miR-374a-5p	UBE3A	-1
hsa-miR-374a-5p	ZSWIM6	-1
hsa-miR-374b-5p	ACVR2B	-1
hsa-miR-374b-5p	ADD3	-1
hsa-miR-374b-5p	GABRG2	-1
hsa-miR-374b-5p	PITX2	-1
hsa-miR-374b-5p	RORA	-1
hsa-miR-374b-5p	TACC1	-1
hsa-miR-374b-5p	TMEM245	-1
hsa-miR-374b-5p	UBE3A	-1
hsa-miR-374b-5p	ZSWIM6	-1
hsa-miR-374c-5p	CANX	-1
hsa-miR-374c-5p	SESN3	-1
hsa-miR-374c-5p	WEE1	-1
hsa-miR-376a-3p	AGO2	-1
hsa-miR-376a-3p	BEND4	-1
hsa-miR-376a-3p	KLF15	-1
hsa-miR-376b-3p	BEND4	-1
hsa-miR-376c-3p	SYF2	-1
hsa-miR-377-3p	C21orf91	-1
hsa-miR-377-3p	DCAF12	-1
hsa-miR-377-3p	ETS1	-1
hsa-miR-377-3p	MAT2B	-1
hsa-miR-377-3p	PITX2	-1
hsa-miR-377-3p	RNMT	-1
hsa-miR-377-3p	SOD2	-1
hsa-miR-378a-5p	UBN2	-1
hsa-miR-378b	NKX3-1	-1
hsa-miR-378g	NF2	-1
hsa-miR-379-3p	NETO2	-1
hsa-miR-380-3p	NETO2	-1
hsa-miR-381-3p	ACVR2B	-1
hsa-miR-3910	KCNJ6	-1
hsa-miR-3910	KLHL28	-1
hsa-miR-3910	KLHL42	-1
hsa-miR-3910	LYSMD3	-1
hsa-miR-3910	PARP16	-1
hsa-miR-3910	PPP2R2A	-1
hsa-miR-3910	QKI	-1
hsa-miR-3910	SNX18	-1
hsa-miR-3913-3p	CMTM6	-1
hsa-miR-3913-3p	FAM117B	-1
hsa-miR-3915	CLDN1	-1
hsa-miR-3915	GRIN2A	-1
hsa-miR-3915	LMNB1	-1
hsa-miR-3915	ZNF99	-1
hsa-miR-3916	USB1	-1
hsa-miR-3919	IGF1R	-1
hsa-miR-3921	P2RX7	-1
hsa-miR-3924	APOOL	-1
hsa-miR-3924	BVES	-1
hsa-miR-3924	HMGXB4	-1
hsa-miR-3924	HNRNPU	-1
hsa-miR-3924	NUFIP2	-1
hsa-miR-3924	PHIP	-1
hsa-miR-3924	PIK3R1	-1
hsa-miR-3924	PPP4R2	-1
hsa-miR-3924	RBM23	-1
hsa-miR-3924	RORA	-1
hsa-miR-3924	SLC8A1	-1
hsa-miR-3924	SLITRK4	-1
hsa-miR-3924	TMEM178B	-1
hsa-miR-3924	TSPAN2	-1
hsa-miR-3925-3p	ZNF107	-1
hsa-miR-3925-3p	ZNF117	-1
hsa-miR-3925-3p	ZNF138	-1
hsa-miR-3925-3p	ZNF208	-1
hsa-miR-3925-3p	ZNF254	-1
hsa-miR-3925-3p	ZNF431	-1
hsa-miR-3925-3p	ZNF468	-1
hsa-miR-3925-3p	ZNF611	-1
hsa-miR-3925-3p	ZNF675	-1
hsa-miR-3925-3p	ZNF701	-1
hsa-miR-3925-3p	ZNF83	-1
hsa-miR-3927-3p	SPRYD4	-1
hsa-miR-3928-3p	ZNF609	-1
hsa-miR-3941	ADAMTS9	-1
hsa-miR-3941	ANKRD40	-1
hsa-miR-3941	ASH1L	-1
hsa-miR-3941	SLITRK4	-1
hsa-miR-3941	TNRC6B	-1
hsa-miR-3942-5p	PDZD8	-1
hsa-miR-3942-5p	SLBP	-1
hsa-miR-3944-5p	G3BP2	-1
hsa-miR-3944-5p	RAD21	-1
hsa-miR-3944-5p	SUN2	-1
hsa-miR-3973	FXR1	-1
hsa-miR-3973	IKZF5	-1
hsa-miR-3973	RAB8B	-1
hsa-miR-3973	UBE2D2	-1
hsa-miR-3975	CLDN12	-1
hsa-miR-3978	ATXN7	-1
hsa-miR-3978	PURB	-1
hsa-miR-410-3p	CREBZF	-1
hsa-miR-410-3p	RGMB	-1
hsa-miR-410-3p	VEGFA	-1
hsa-miR-411-3p	NETO2	-1
hsa-miR-412-3p	ZNF99	-1
hsa-miR-423-5p	PLCB1	-1
hsa-miR-424-5p	ABL2	-1
hsa-miR-424-5p	AKT3	-1
hsa-miR-424-5p	APLN	-1
hsa-miR-424-5p	ARIH1	-1
hsa-miR-424-5p	ATG14	-1
hsa-miR-424-5p	ATG9A	-1
hsa-miR-424-5p	AXIN2	-1
hsa-miR-424-5p	CASK	-1
hsa-miR-424-5p	CCND2	-1
hsa-miR-424-5p	CCNE1	-1
hsa-miR-424-5p	CDCA4	-1
hsa-miR-424-5p	CYP26B1	-1
hsa-miR-424-5p	DMPK	-1
hsa-miR-424-5p	FASN	-1
hsa-miR-424-5p	FGF2	-1
hsa-miR-424-5p	GPATCH8	-1
hsa-miR-424-5p	KIF23	-1
hsa-miR-424-5p	LSM11	-1
hsa-miR-424-5p	LURAP1L	-1
hsa-miR-424-5p	LUZP1	-1
hsa-miR-424-5p	MKX	-1
hsa-miR-424-5p	MTMR3	-1
hsa-miR-424-5p	MYB	-1
hsa-miR-424-5p	N4BP1	-1
hsa-miR-424-5p	NAPG	-1
hsa-miR-424-5p	NUP50	-1
hsa-miR-424-5p	PHF19	-1
hsa-miR-424-5p	PISD	-1
hsa-miR-424-5p	PLAG1	-1
hsa-miR-424-5p	RECK	-1
hsa-miR-424-5p	SEC24A	-1
hsa-miR-424-5p	SHOC2	-1
hsa-miR-424-5p	SPRED1	-1
hsa-miR-424-5p	SREK1	-1
hsa-miR-424-5p	TBPL1	-1
hsa-miR-424-5p	TFAP2A	-1
hsa-miR-424-5p	TLK1	-1
hsa-miR-424-5p	TMEM100	-1
hsa-miR-424-5p	TNRC6B	-1
hsa-miR-424-5p	UBE2Q1	-1
hsa-miR-424-5p	UBE2V1	-1
hsa-miR-424-5p	UBN2	-1
hsa-miR-424-5p	WEE1	-1
hsa-miR-424-5p	ZCCHC3	-1
hsa-miR-424-5p	ZNF691	-1
hsa-miR-4251	ONECUT2	-1
hsa-miR-4252	TAOK1	-1
hsa-miR-4254	KHNYN	-1
hsa-miR-4255	CDKN1B	-1
hsa-miR-4255	FRS2	-1
hsa-miR-4255	HSBP1	-1
hsa-miR-4255	LCOR	-1
hsa-miR-4255	SPPL3	-1
hsa-miR-4255	SUCO	-1
hsa-miR-4255	TSEN34	-1
hsa-miR-4255	YTHDF3	-1
hsa-miR-4257	ACER2	-1
hsa-miR-4257	GATM	-1
hsa-miR-4257	OCIAD2	-1
hsa-miR-4257	TTC9C	-1
hsa-miR-4257	TUBB4A	-1
hsa-miR-4261	DCAF7	-1
hsa-miR-4261	G3BP2	-1
hsa-miR-4261	SERP1	-1
hsa-miR-4261	WAC	-1
hsa-miR-4262	ADCY9	-1
hsa-miR-4262	ARF6	-1
hsa-miR-4262	ARSJ	-1
hsa-miR-4262	DDX3X	-1
hsa-miR-4262	GIGYF1	-1
hsa-miR-4262	PTBP3	-1
hsa-miR-4262	SCD	-1
hsa-miR-4262	SPIRE1	-1
hsa-miR-4262	SPP1	-1
hsa-miR-4262	TMEM94	-1
hsa-miR-4262	TNPO1	-1
hsa-miR-4262	ZNF266	-1
hsa-miR-4262	ZNF268	-1
hsa-miR-4262	ZNF439	-1
hsa-miR-4262	ZNF440	-1
hsa-miR-4262	ZNF597	-1
hsa-miR-4262	ZNF780B	-1
hsa-miR-4262	ZNF781	-1
hsa-miR-4262	ZNF844	-1
hsa-miR-4263	CRIM1	-1
hsa-miR-4263	KLHL15	-1
hsa-miR-4272	FCHSD2	-1
hsa-miR-4273	TUBGCP4	-1
hsa-miR-4276	CDKN1B	-1
hsa-miR-4277	RANBP1	-1
hsa-miR-4279	GK5	-1
hsa-miR-4279	SOX4	-1
hsa-miR-4282	ATAD2	-1
hsa-miR-4282	ATP13A3	-1
hsa-miR-4282	DCAF7	-1
hsa-miR-4282	DGKH	-1
hsa-miR-4282	DICER1	-1
hsa-miR-4282	ETNK1	-1
hsa-miR-4282	LCOR	-1
hsa-miR-4282	MZT1	-1
hsa-miR-4282	PARD6B	-1
hsa-miR-4282	PCNX1	-1
hsa-miR-4282	RPS6KA5	-1
hsa-miR-4282	SAR1B	-1
hsa-miR-4282	SP4	-1
hsa-miR-4282	SRPK2	-1
hsa-miR-4282	TSPAN2	-1
hsa-miR-4282	ZMAT3	-1
hsa-miR-4282	ZYG11B	-1
hsa-miR-4284	REPS2	-1
hsa-miR-4284	RSBN1L	-1
hsa-miR-429	BAP1	-1
hsa-miR-429	CRKL	-1
hsa-miR-429	ERRFI1	-1
hsa-miR-429	NCOA2	-1
hsa-miR-429	OSTM1	-1
hsa-miR-429	QKI	-1
hsa-miR-429	RAP2C	-1
hsa-miR-429	SEC23A	-1
hsa-miR-429	WASF3	-1
hsa-miR-429	WNT16	-1
hsa-miR-429	ZEB1	-1
hsa-miR-429	ZEB2	-1
hsa-miR-4290	HS3ST1	-1
hsa-miR-4291	PPARGC1A	-1
hsa-miR-4291	PRR14L	-1
hsa-miR-4291	SHOC2	-1
hsa-miR-4292	CDCA3	-1
hsa-miR-4293	ZNF451	-1
hsa-miR-4295	ACSL4	-1
hsa-miR-4295	ACVR1	-1
hsa-miR-4295	BRWD1	-1
hsa-miR-4295	CAPRIN2	-1
hsa-miR-4295	CDK19	-1
hsa-miR-4295	CEP170	-1
hsa-miR-4295	CLIP1	-1
hsa-miR-4295	DDX6	-1
hsa-miR-4295	DYNC1LI2	-1
hsa-miR-4295	ENPP5	-1
hsa-miR-4295	EREG	-1
hsa-miR-4295	ESR1	-1
hsa-miR-4295	HPRT1	-1
hsa-miR-4295	LDLR	-1
hsa-miR-4295	MAPK1	-1
hsa-miR-4295	MB21D2	-1
hsa-miR-4295	RFX7	-1
hsa-miR-4295	RPS6KA5	-1
hsa-miR-4295	SECISBP2L	-1
hsa-miR-4295	SERINC3	-1
hsa-miR-4295	TRPC3	-1
hsa-miR-4295	VPS37A	-1
hsa-miR-4295	ZBTB18	-1
hsa-miR-4295	ZBTB4	-1
hsa-miR-4295	ZFYVE9	-1
hsa-miR-4295	ZMAT3	-1
hsa-miR-4297	NWD1	-1
hsa-miR-4297	THSD7A	-1
hsa-miR-4306	ARID1A	-1
hsa-miR-4306	SCD	-1
hsa-miR-4307	SEC62	-1
hsa-miR-4307	TMEM161B	-1
hsa-miR-4310	CAB39	-1
hsa-miR-4310	SPATA13	-1
hsa-miR-4312	WBP11	-1
hsa-miR-4319	ANAPC16	-1
hsa-miR-4319	ANKRD33B	-1
hsa-miR-4319	DHX33	-1
hsa-miR-4319	IRF4	-1
hsa-miR-4319	SEMA4B	-1
hsa-miR-4319	SGPL1	-1
hsa-miR-4319	ZNF543	-1
hsa-miR-4319	ZSWIM6	-1
hsa-miR-4324	FEN1	-1
hsa-miR-4324	NCOA3	-1
hsa-miR-4324	PCTP	-1
hsa-miR-4324	STK11IP	-1
hsa-miR-4325	CNIH1	-1
hsa-miR-4325	GATA6	-1
hsa-miR-4325	KLHDC10	-1
hsa-miR-4325	NR2F2	-1
hsa-miR-4325	TEF	-1
hsa-miR-4325	UNKL	-1
hsa-miR-4325	ZBTB5	-1
hsa-miR-4325	ZNF703	-1
hsa-miR-432-5p	ADAR	-1
hsa-miR-4328	VKORC1L1	-1
hsa-miR-4328	ZBTB41	-1
hsa-miR-433-3p	MAPK8	-1
hsa-miR-4420	SP4	-1
hsa-miR-4422	ETNK1	-1
hsa-miR-4422	F3	-1
hsa-miR-4422	PAIP1	-1
hsa-miR-4422	REST	-1
hsa-miR-4422	ZBTB44	-1
hsa-miR-4423-3p	ZNF449	-1
hsa-miR-4428	MECP2	-1
hsa-miR-4429	YOD1	-1
hsa-miR-4434	AHCYL2	-1
hsa-miR-4434	ING4	-1
hsa-miR-4434	KCND1	-1
hsa-miR-4436b-3p	PUM2	-1
hsa-miR-4437	PRSS8	-1
hsa-miR-4441	CCL22	-1
hsa-miR-4446-5p	GTF3C3	-1
hsa-miR-4446-5p	SPOP	-1
hsa-miR-4446-5p	ZNF704	-1
hsa-miR-4447	ANKRD13B	-1
hsa-miR-4447	BCL7A	-1
hsa-miR-4447	MSN	-1
hsa-miR-4447	NACC1	-1
hsa-miR-4451	ELMOD2	-1
hsa-miR-4451	PDGFB	-1
hsa-miR-4451	YBX1	-1
hsa-miR-4455	ZMIZ1	-1
hsa-miR-4456	BBX	-1
hsa-miR-4456	ZNF609	-1
hsa-miR-4457	HOXA5	-1
hsa-miR-4457	TMED10	-1
hsa-miR-4458	ARID3B	-1
hsa-miR-4458	CBX5	-1
hsa-miR-4458	FIGN	-1
hsa-miR-4458	GATM	-1
hsa-miR-4458	GNG5	-1
hsa-miR-4458	HMGA2	-1
hsa-miR-4458	IGF1R	-1
hsa-miR-4458	IGF2BP1	-1
hsa-miR-4458	LRIG3	-1
hsa-miR-4458	NAP1L1	-1
hsa-miR-4458	NR6A1	-1
hsa-miR-4458	PGRMC1	-1
hsa-miR-4458	PPP1R15B	-1
hsa-miR-4458	SLC10A7	-1
hsa-miR-4458	SMARCAD1	-1
hsa-miR-4458	STX3	-1
hsa-miR-4458	TRIM71	-1
hsa-miR-4458	ZBTB5	-1
hsa-miR-4463	KLRD1	-1
hsa-miR-4464	ELOVL5	-1
hsa-miR-4464	ZNF117	-1
hsa-miR-4465	ADAM17	-1
hsa-miR-4465	ADM	-1
hsa-miR-4465	BLOC1S2	-1
hsa-miR-4465	CREBRF	-1
hsa-miR-4465	CREBZF	-1
hsa-miR-4465	E2F7	-1
hsa-miR-4465	GSK3B	-1
hsa-miR-4465	LOXL2	-1
hsa-miR-4465	NUS1	-1
hsa-miR-4465	OTUD4	-1
hsa-miR-4465	PTEN	-1
hsa-miR-4465	RHOQ	-1
hsa-miR-4465	SLC25A36	-1
hsa-miR-4465	STRADB	-1
hsa-miR-4465	TET3	-1
hsa-miR-4465	TNRC6B	-1
hsa-miR-4465	UBN2	-1
hsa-miR-4465	UBR3	-1
hsa-miR-4465	VANGL2	-1
hsa-miR-4465	ZNF608	-1
hsa-miR-4468	RBPJ	-1
hsa-miR-4472	MSN	-1
hsa-miR-4473	IL6ST	-1
hsa-miR-4473	UBL3	-1
hsa-miR-4476	ADGRF2	-1
hsa-miR-4476	GID4	-1
hsa-miR-4476	PDP2	-1
hsa-miR-4476	RTKN2	-1
hsa-miR-4476	TMED4	-1
hsa-miR-4477a	LIMS1	-1
hsa-miR-4477b	OSBPL6	-1
hsa-miR-448	BCL2	-1
hsa-miR-448	MPPED2	-1
hsa-miR-4481	GLUL	-1
hsa-miR-4482-3p	LMNB1	-1
hsa-miR-4482-3p	SOD2	-1
hsa-miR-4483	GSG1L	-1
hsa-miR-4483	MAPK6	-1
hsa-miR-4483	SESTD1	-1
hsa-miR-4492	CRTC1	-1
hsa-miR-4492	KLK4	-1
hsa-miR-4492	NECTIN1	-1
hsa-miR-4492	NFIX	-1
hsa-miR-4492	SLC2A8	-1
hsa-miR-4493	ZNF74	-1
hsa-miR-4495	AZIN1	-1
hsa-miR-4495	GNA13	-1
hsa-miR-4495	NETO2	-1
hsa-miR-4495	PHTF2	-1
hsa-miR-4495	PM20D2	-1
hsa-miR-4495	RBM12B	-1
hsa-miR-4495	SMURF2	-1
hsa-miR-4495	XPO1	-1
hsa-miR-4496	PRLR	-1
hsa-miR-4496	RAP1B	-1
hsa-miR-4496	UNC5C	-1
hsa-miR-4498	NECTIN1	-1
hsa-miR-4498	NFIX	-1
hsa-miR-4499	RYBP	-1
hsa-miR-449a	FLOT2	-1
hsa-miR-449a	MDM4	-1
hsa-miR-449a	MET	-1
hsa-miR-449a	MYCN	-1
hsa-miR-449a	PKP4	-1
hsa-miR-449a	PPP1R11	-1
hsa-miR-449a	RRAS	-1
hsa-miR-449a	SATB2	-1
hsa-miR-449a	SYT1	-1
hsa-miR-449b-5p	MDM4	-1
hsa-miR-449b-5p	MET	-1
hsa-miR-449b-5p	MYCN	-1
hsa-miR-449b-5p	PPP1R11	-1
hsa-miR-449b-5p	SATB2	-1
hsa-miR-449c-5p	CAMSAP2	-1
hsa-miR-4500	ARID3B	-1
hsa-miR-4500	BACH1	-1
hsa-miR-4500	BZW1	-1
hsa-miR-4500	CBX5	-1
hsa-miR-4500	CD59	-1
hsa-miR-4500	CLDN12	-1
hsa-miR-4500	COIL	-1
hsa-miR-4500	CPA4	-1
hsa-miR-4500	FIGN	-1
hsa-miR-4500	GATM	-1
hsa-miR-4500	GNG5	-1
hsa-miR-4500	HMGA2	-1
hsa-miR-4500	IGF1R	-1
hsa-miR-4500	IGF2BP1	-1
hsa-miR-4500	LRIG3	-1
hsa-miR-4500	MARS2	-1
hsa-miR-4500	NAP1L1	-1
hsa-miR-4500	NR6A1	-1
hsa-miR-4500	ONECUT2	-1
hsa-miR-4500	PGRMC1	-1
hsa-miR-4500	PPP1R15B	-1
hsa-miR-4500	SLC10A7	-1
hsa-miR-4500	SLC16A9	-1
hsa-miR-4500	SMARCAD1	-1
hsa-miR-4500	SMC1A	-1
hsa-miR-4500	STX3	-1
hsa-miR-4500	TGFBR3	-1
hsa-miR-4500	TRIM71	-1
hsa-miR-4500	YOD1	-1
hsa-miR-4500	ZBTB5	-1
hsa-miR-4500	ZNF644	-1
hsa-miR-4505	CRTC1	-1
hsa-miR-4505	NECTIN1	-1
hsa-miR-450a-1-3p	BMP2	-1
hsa-miR-450a-1-3p	IRAK3	-1
hsa-miR-450b-5p	CDC42EP3	-1
hsa-miR-450b-5p	CENPK	-1
hsa-miR-450b-5p	GABBR2	-1
hsa-miR-450b-5p	RBM47	-1
hsa-miR-4510	C20orf96	-1
hsa-miR-4510	LASP1	-1
hsa-miR-4510	PSME3	-1
hsa-miR-4514	PPP1R11	-1
hsa-miR-4516	AHCYL2	-1
hsa-miR-4516	FMNL3	-1
hsa-miR-4516	ING4	-1
hsa-miR-4516	KCND1	-1
hsa-miR-4518	SLC25A44	-1
hsa-miR-4519	SESN3	-1
hsa-miR-4519	UBE2D3	-1
hsa-miR-4524a-3p	LIN52	-1
hsa-miR-4524a-5p	AKT3	-1
hsa-miR-4524a-5p	ASH1L	-1
hsa-miR-4524a-5p	CBX2	-1
hsa-miR-4524a-5p	CCND2	-1
hsa-miR-4524a-5p	CCNE1	-1
hsa-miR-4524a-5p	CDCA4	-1
hsa-miR-4524a-5p	CREBRF	-1
hsa-miR-4524a-5p	CYP26B1	-1
hsa-miR-4524a-5p	FGF2	-1
hsa-miR-4524a-5p	KANK1	-1
hsa-miR-4524a-5p	KIF23	-1
hsa-miR-4524a-5p	N4BP1	-1
hsa-miR-4524a-5p	PLAG1	-1
hsa-miR-4524a-5p	RECK	-1
hsa-miR-4524a-5p	SALL1	-1
hsa-miR-4524a-5p	SMAD7	-1
hsa-miR-4524a-5p	SPRED1	-1
hsa-miR-4524a-5p	TMEM100	-1
hsa-miR-4524a-5p	TMEM245	-1
hsa-miR-4524a-5p	ZBTB44	-1
hsa-miR-4524b-5p	AKT3	-1
hsa-miR-4524b-5p	ASH1L	-1
hsa-miR-4524b-5p	CBX2	-1
hsa-miR-4524b-5p	CCND2	-1
hsa-miR-4524b-5p	CCNE1	-1
hsa-miR-4524b-5p	CDCA4	-1
hsa-miR-4524b-5p	CREBRF	-1
hsa-miR-4524b-5p	CYP26B1	-1
hsa-miR-4524b-5p	FGF2	-1
hsa-miR-4524b-5p	KANK1	-1
hsa-miR-4524b-5p	KIF23	-1
hsa-miR-4524b-5p	N4BP1	-1
hsa-miR-4524b-5p	PLAG1	-1
hsa-miR-4524b-5p	RECK	-1
hsa-miR-4524b-5p	SALL1	-1
hsa-miR-4524b-5p	SMAD7	-1
hsa-miR-4524b-5p	SPRED1	-1
hsa-miR-4524b-5p	TMEM100	-1
hsa-miR-4524b-5p	TMEM245	-1
hsa-miR-4524b-5p	ZBTB44	-1
hsa-miR-4525	ACTB	-1
hsa-miR-452-5p	CASD1	-1
hsa-miR-4528	TNRC6A	-1
hsa-miR-4530	TRADD	-1
hsa-miR-4531	AHCYL2	-1
hsa-miR-4531	HNRNPU	-1
hsa-miR-4533	ADGRF2	-1
hsa-miR-4533	CRY2	-1
hsa-miR-4533	EHD2	-1
hsa-miR-4533	FAM131B	-1
hsa-miR-4533	GID4	-1
hsa-miR-4533	MPRIP	-1
hsa-miR-4533	PDP2	-1
hsa-miR-4533	RTKN2	-1
hsa-miR-4533	SGK1	-1
hsa-miR-4533	SSU72	-1
hsa-miR-4533	TMEM138	-1
hsa-miR-4534	FAM169B	-1
hsa-miR-4534	GSG1L	-1
hsa-miR-4534	MIEF1	-1
hsa-miR-4534	OLA1	-1
hsa-miR-454-3p	ACSL4	-1
hsa-miR-454-3p	ACVR1	-1
hsa-miR-454-3p	BRWD1	-1
hsa-miR-454-3p	CAPRIN2	-1
hsa-miR-454-3p	CDK19	-1
hsa-miR-454-3p	CLIP1	-1
hsa-miR-454-3p	DDX6	-1
hsa-miR-454-3p	DYNC1LI2	-1
hsa-miR-454-3p	ENPP5	-1
hsa-miR-454-3p	EREG	-1
hsa-miR-454-3p	ESR1	-1
hsa-miR-454-3p	FBXO28	-1
hsa-miR-454-3p	HPRT1	-1
hsa-miR-454-3p	IRF1	-1
hsa-miR-454-3p	JARID2	-1
hsa-miR-454-3p	LDLR	-1
hsa-miR-454-3p	MAPK1	-1
hsa-miR-454-3p	MB21D2	-1
hsa-miR-454-3p	OTUD3	-1
hsa-miR-454-3p	PIGA	-1
hsa-miR-454-3p	RAP2C	-1
hsa-miR-454-3p	RFX7	-1
hsa-miR-454-3p	RPS6KA5	-1
hsa-miR-454-3p	SECISBP2L	-1
hsa-miR-454-3p	SERINC3	-1
hsa-miR-454-3p	SRSF2	-1
hsa-miR-454-3p	TRPC3	-1
hsa-miR-454-3p	VPS37A	-1
hsa-miR-454-3p	ZBTB18	-1
hsa-miR-454-3p	ZBTB4	-1
hsa-miR-454-3p	ZFYVE9	-1
hsa-miR-454-3p	ZMAT3	-1
hsa-miR-455-5p	IPO7	-1
hsa-miR-455-5p	MYLIP	-1
hsa-miR-4635	DR1	-1
hsa-miR-4635	TMC5	-1
hsa-miR-4640-5p	AAK1	-1
hsa-miR-4643	HNRNPA1	-1
hsa-miR-4644	ARID1A	-1
hsa-miR-4645-5p	SH3PXD2B	-1
hsa-miR-4649-3p	CASTOR2	-1
hsa-miR-4650-3p	ELMOD2	-1
hsa-miR-4651	FOXP4	-1
hsa-miR-4651	PPP1R9B	-1
hsa-miR-4652-3p	ASXL2	-1
hsa-miR-4653-5p	P2RX7	-1
hsa-miR-4659a-3p	AGO1	-1
hsa-miR-4659a-3p	DCAF7	-1
hsa-miR-4659a-3p	DIAPH2	-1
hsa-miR-4659a-3p	LYRM2	-1
hsa-miR-4659a-3p	MOB3B	-1
hsa-miR-4659a-3p	PCDH17	-1
hsa-miR-4659a-3p	PINX1	-1
hsa-miR-4659a-3p	PRRG4	-1
hsa-miR-4659a-3p	PTPN11	-1
hsa-miR-4659a-3p	SH3TC2	-1
hsa-miR-4659a-3p	SMG1	-1
hsa-miR-4659a-3p	TNRC6C	-1
hsa-miR-4659a-3p	YOD1	-1
hsa-miR-4659a-3p	ZNF518B	-1
hsa-miR-4659b-3p	AGO1	-1
hsa-miR-4659b-3p	DCAF7	-1
hsa-miR-4659b-3p	DIAPH2	-1
hsa-miR-4659b-3p	LYRM2	-1
hsa-miR-4659b-3p	MOB3B	-1
hsa-miR-4659b-3p	PCDH17	-1
hsa-miR-4659b-3p	PINX1	-1
hsa-miR-4659b-3p	PRRG4	-1
hsa-miR-4659b-3p	PTPN11	-1
hsa-miR-4659b-3p	SH3TC2	-1
hsa-miR-4659b-3p	SMG1	-1
hsa-miR-4659b-3p	TNRC6C	-1
hsa-miR-4659b-3p	YOD1	-1
hsa-miR-4659b-3p	ZNF518B	-1
hsa-miR-466	CPSF6	-1
hsa-miR-466	FMNL2	-1
hsa-miR-466	HDGFL3	-1
hsa-miR-466	KLHL23	-1
hsa-miR-466	NR2C2	-1
hsa-miR-466	PHF13	-1
